,Country,Date,Confirmed,Deaths,Recovered,Active
1798,Montenegro,2020-01-31,0,0,0,0
1799,Morocco,2020-01-31,0,0,0,0
1800,Mozambique,2020-01-31,0,0,0,0
1801,Namibia,2020-01-31,0,0,0,0
1802,Nepal,2020-01-31,1,0,0,1
1803,Netherlands,2020-01-31,0,0,0,0
1804,New Zealand,2020-01-31,0,0,0,0
1805,Nicaragua,2020-01-31,0,0,0,0
1806,Niger,2020-01-31,0,0,0,0
1807,Nigeria,2020-01-31,0,0,0,0
1808,North Macedonia,2020-01-31,0,0,0,0
1809,Norway,2020-01-31,0,0,0,0
1810,Oman,2020-01-31,0,0,0,0
1811,Pakistan,2020-01-31,0,0,0,0
1812,Panama,2020-01-31,0,0,0,0
1813,Papua New Guinea,2020-01-31,0,0,0,0
1814,Paraguay,2020-01-31,0,0,0,0
1815,Peru,2020-01-31,0,0,0,0
1816,Philippines,2020-01-31,1,0,0,1
1817,Poland,2020-01-31,0,0,0,0
1818,Portugal,2020-01-31,0,0,0,0
1819,Qatar,2020-01-31,0,0,0,0
1820,Romania,2020-01-31,0,0,0,0
1821,Russia,2020-01-31,2,0,0,2
1822,Rwanda,2020-01-31,0,0,0,0
1823,Saint Kitts and Nevis,2020-01-31,0,0,0,0
1824,Saint Lucia,2020-01-31,0,0,0,0
1825,Saint Vincent and the Grenadines,2020-01-31,0,0,0,0
1826,San Marino,2020-01-31,0,0,0,0
1827,Sao Tome and Principe,2020-01-31,0,0,0,0
1828,Saudi Arabia,2020-01-31,0,0,0,0
1829,Senegal,2020-01-31,0,0,0,0
1830,Serbia,2020-01-31,0,0,0,0
1831,Seychelles,2020-01-31,0,0,0,0
1832,Sierra Leone,2020-01-31,0,0,0,0
1833,Singapore,2020-01-31,13,0,0,13
1834,Slovakia,2020-01-31,0,0,0,0
1835,Slovenia,2020-01-31,0,0,0,0
1836,Somalia,2020-01-31,0,0,0,0
1837,South Africa,2020-01-31,0,0,0,0
1838,South Korea,2020-01-31,11,0,0,11
1839,South Sudan,2020-01-31,0,0,0,0
1840,Spain,2020-01-31,0,0,0,0
1841,Sri Lanka,2020-01-31,1,0,0,1
1842,Sudan,2020-01-31,0,0,0,0
1843,Suriname,2020-01-31,0,0,0,0
1844,Sweden,2020-01-31,1,0,0,1
1845,Switzerland,2020-01-31,0,0,0,0
1846,Syria,2020-01-31,0,0,0,0
1847,Taiwan*,2020-01-31,10,0,0,10
1848,Tajikistan,2020-01-31,0,0,0,0
1849,Tanzania,2020-01-31,0,0,0,0
1850,Thailand,2020-01-31,19,0,5,14
1851,Timor-Leste,2020-01-31,0,0,0,0
1852,Togo,2020-01-31,0,0,0,0
1853,Trinidad and Tobago,2020-01-31,0,0,0,0
1854,Tunisia,2020-01-31,0,0,0,0
1855,Turkey,2020-01-31,0,0,0,0
1856,US,2020-01-31,7,0,0,7
1857,Uganda,2020-01-31,0,0,0,0
1858,Ukraine,2020-01-31,0,0,0,0
1859,United Arab Emirates,2020-01-31,4,0,0,4
1860,United Kingdom,2020-01-31,2,0,0,2
1861,Uruguay,2020-01-31,0,0,0,0
1862,Uzbekistan,2020-01-31,0,0,0,0
1863,Venezuela,2020-01-31,0,0,0,0
1864,Vietnam,2020-01-31,2,0,0,2
1865,West Bank and Gaza,2020-01-31,0,0,0,0
1866,Western Sahara,2020-01-31,0,0,0,0
1867,Yemen,2020-01-31,0,0,0,0
1868,Zambia,2020-01-31,0,0,0,0
1869,Zimbabwe,2020-01-31,0,0,0,0
1870,Afghanistan,2020-02-01,0,0,0,0
1871,Albania,2020-02-01,0,0,0,0
1872,Algeria,2020-02-01,0,0,0,0
1873,Andorra,2020-02-01,0,0,0,0
1874,Angola,2020-02-01,0,0,0,0
1875,Antigua and Barbuda,2020-02-01,0,0,0,0
1876,Argentina,2020-02-01,0,0,0,0
1877,Armenia,2020-02-01,0,0,0,0
1878,Australia,2020-02-01,12,0,2,10
1879,Austria,2020-02-01,0,0,0,0
1880,Azerbaijan,2020-02-01,0,0,0,0
1881,Bahamas,2020-02-01,0,0,0,0
1882,Bahrain,2020-02-01,0,0,0,0
1883,Bangladesh,2020-02-01,0,0,0,0
1884,Barbados,2020-02-01,0,0,0,0
1885,Belarus,2020-02-01,0,0,0,0
1886,Belgium,2020-02-01,0,0,0,0
1887,Belize,2020-02-01,0,0,0,0
1888,Benin,2020-02-01,0,0,0,0
1889,Bhutan,2020-02-01,0,0,0,0
1890,Bolivia,2020-02-01,0,0,0,0
1891,Bosnia and Herzegovina,2020-02-01,0,0,0,0
1892,Botswana,2020-02-01,0,0,0,0
1893,Brazil,2020-02-01,0,0,0,0
1894,Brunei,2020-02-01,0,0,0,0
1895,Bulgaria,2020-02-01,0,0,0,0
1896,Burkina Faso,2020-02-01,0,0,0,0
1897,Burma,2020-02-01,0,0,0,0
1898,Burundi,2020-02-01,0,0,0,0
1899,Cabo Verde,2020-02-01,0,0,0,0
1900,Cambodia,2020-02-01,1,0,0,1
1901,Cameroon,2020-02-01,0,0,0,0
1902,Canada,2020-02-01,4,0,0,4
1903,Central African Republic,2020-02-01,0,0,0,0
1904,Chad,2020-02-01,0,0,0,0
1905,Chile,2020-02-01,0,0,0,0
1906,China,2020-02-01,11891,259,272,11360
1907,Colombia,2020-02-01,0,0,0,0
1908,Comoros,2020-02-01,0,0,0,0
1909,Congo (Brazzaville),2020-02-01,0,0,0,0
1910,Congo (Kinshasa),2020-02-01,0,0,0,0
1911,Costa Rica,2020-02-01,0,0,0,0
1912,Cote d'Ivoire,2020-02-01,0,0,0,0
1913,Croatia,2020-02-01,0,0,0,0
1914,Cuba,2020-02-01,0,0,0,0
1915,Cyprus,2020-02-01,0,0,0,0
1916,Czechia,2020-02-01,0,0,0,0
1917,Denmark,2020-02-01,0,0,0,0
1918,Djibouti,2020-02-01,0,0,0,0
1919,Dominica,2020-02-01,0,0,0,0
1920,Dominican Republic,2020-02-01,0,0,0,0
1921,Ecuador,2020-02-01,0,0,0,0
1922,Egypt,2020-02-01,0,0,0,0
1923,El Salvador,2020-02-01,0,0,0,0
1924,Equatorial Guinea,2020-02-01,0,0,0,0
1925,Eritrea,2020-02-01,0,0,0,0
1926,Estonia,2020-02-01,0,0,0,0
1927,Eswatini,2020-02-01,0,0,0,0
1928,Ethiopia,2020-02-01,0,0,0,0
1929,Fiji,2020-02-01,0,0,0,0
1930,Finland,2020-02-01,1,0,0,1
1931,France,2020-02-01,6,0,0,6
1932,Gabon,2020-02-01,0,0,0,0
1933,Gambia,2020-02-01,0,0,0,0
1934,Georgia,2020-02-01,0,0,0,0
1935,Germany,2020-02-01,8,0,0,8
1936,Ghana,2020-02-01,0,0,0,0
1937,Greece,2020-02-01,0,0,0,0
1938,Greenland,2020-02-01,0,0,0,0
1939,Grenada,2020-02-01,0,0,0,0
1940,Guatemala,2020-02-01,0,0,0,0
1941,Guinea,2020-02-01,0,0,0,0
1942,Guinea-Bissau,2020-02-01,0,0,0,0
1943,Guyana,2020-02-01,0,0,0,0
1944,Haiti,2020-02-01,0,0,0,0
1945,Holy See,2020-02-01,0,0,0,0
1946,Honduras,2020-02-01,0,0,0,0
1947,Hungary,2020-02-01,0,0,0,0
1948,Iceland,2020-02-01,0,0,0,0
1949,India,2020-02-01,1,0,0,1
1950,Indonesia,2020-02-01,0,0,0,0
1951,Iran,2020-02-01,0,0,0,0
1952,Iraq,2020-02-01,0,0,0,0
1953,Ireland,2020-02-01,0,0,0,0
1954,Israel,2020-02-01,0,0,0,0
1955,Italy,2020-02-01,2,0,0,2
1956,Jamaica,2020-02-01,0,0,0,0
1957,Japan,2020-02-01,20,0,1,19
1958,Jordan,2020-02-01,0,0,0,0
1959,Kazakhstan,2020-02-01,0,0,0,0
1960,Kenya,2020-02-01,0,0,0,0
1961,Kosovo,2020-02-01,0,0,0,0
1962,Kuwait,2020-02-01,0,0,0,0
1963,Kyrgyzstan,2020-02-01,0,0,0,0
1964,Laos,2020-02-01,0,0,0,0
1965,Latvia,2020-02-01,0,0,0,0
1966,Lebanon,2020-02-01,0,0,0,0
1967,Lesotho,2020-02-01,0,0,0,0
1968,Liberia,2020-02-01,0,0,0,0
1969,Libya,2020-02-01,0,0,0,0
1970,Liechtenstein,2020-02-01,0,0,0,0
1971,Lithuania,2020-02-01,0,0,0,0
1972,Luxembourg,2020-02-01,0,0,0,0
1973,Madagascar,2020-02-01,0,0,0,0
1974,Malawi,2020-02-01,0,0,0,0
1975,Malaysia,2020-02-01,8,0,0,8
1976,Maldives,2020-02-01,0,0,0,0
1977,Mali,2020-02-01,0,0,0,0
1978,Malta,2020-02-01,0,0,0,0
1979,Mauritania,2020-02-01,0,0,0,0
1980,Mauritius,2020-02-01,0,0,0,0
1981,Mexico,2020-02-01,0,0,0,0
1982,Moldova,2020-02-01,0,0,0,0
1983,Monaco,2020-02-01,0,0,0,0
1984,Mongolia,2020-02-01,0,0,0,0
1985,Montenegro,2020-02-01,0,0,0,0
1986,Morocco,2020-02-01,0,0,0,0
1987,Mozambique,2020-02-01,0,0,0,0
1988,Namibia,2020-02-01,0,0,0,0
1989,Nepal,2020-02-01,1,0,0,1
1990,Netherlands,2020-02-01,0,0,0,0
1991,New Zealand,2020-02-01,0,0,0,0
1992,Nicaragua,2020-02-01,0,0,0,0
1993,Niger,2020-02-01,0,0,0,0
1994,Nigeria,2020-02-01,0,0,0,0
1995,North Macedonia,2020-02-01,0,0,0,0
1996,Norway,2020-02-01,0,0,0,0
1997,Oman,2020-02-01,0,0,0,0
1998,Pakistan,2020-02-01,0,0,0,0
1999,Panama,2020-02-01,0,0,0,0
2000,Papua New Guinea,2020-02-01,0,0,0,0
2001,Paraguay,2020-02-01,0,0,0,0
2002,Peru,2020-02-01,0,0,0,0
2003,Philippines,2020-02-01,1,0,0,1
2004,Poland,2020-02-01,0,0,0,0
2005,Portugal,2020-02-01,0,0,0,0
2006,Qatar,2020-02-01,0,0,0,0
2007,Romania,2020-02-01,0,0,0,0
2008,Russia,2020-02-01,2,0,0,2
2009,Rwanda,2020-02-01,0,0,0,0
2010,Saint Kitts and Nevis,2020-02-01,0,0,0,0
2011,Saint Lucia,2020-02-01,0,0,0,0
2012,Saint Vincent and the Grenadines,2020-02-01,0,0,0,0
2013,San Marino,2020-02-01,0,0,0,0
2014,Sao Tome and Principe,2020-02-01,0,0,0,0
2015,Saudi Arabia,2020-02-01,0,0,0,0
2016,Senegal,2020-02-01,0,0,0,0
2017,Serbia,2020-02-01,0,0,0,0
2018,Seychelles,2020-02-01,0,0,0,0
2019,Sierra Leone,2020-02-01,0,0,0,0
2020,Singapore,2020-02-01,16,0,0,16
2021,Slovakia,2020-02-01,0,0,0,0
2022,Slovenia,2020-02-01,0,0,0,0
2023,Somalia,2020-02-01,0,0,0,0
2024,South Africa,2020-02-01,0,0,0,0
2025,South Korea,2020-02-01,12,0,0,12
2026,South Sudan,2020-02-01,0,0,0,0
2027,Spain,2020-02-01,1,0,0,1
2028,Sri Lanka,2020-02-01,1,0,0,1
2029,Sudan,2020-02-01,0,0,0,0
2030,Suriname,2020-02-01,0,0,0,0
2031,Sweden,2020-02-01,1,0,0,1
2032,Switzerland,2020-02-01,0,0,0,0
2033,Syria,2020-02-01,0,0,0,0
2034,Taiwan*,2020-02-01,10,0,0,10
2035,Tajikistan,2020-02-01,0,0,0,0
2036,Tanzania,2020-02-01,0,0,0,0
2037,Thailand,2020-02-01,19,0,5,14
2038,Timor-Leste,2020-02-01,0,0,0,0
2039,Togo,2020-02-01,0,0,0,0
2040,Trinidad and Tobago,2020-02-01,0,0,0,0
2041,Tunisia,2020-02-01,0,0,0,0
2042,Turkey,2020-02-01,0,0,0,0
2043,US,2020-02-01,8,0,0,8
2044,Uganda,2020-02-01,0,0,0,0
2045,Ukraine,2020-02-01,0,0,0,0
2046,United Arab Emirates,2020-02-01,4,0,0,4
2047,United Kingdom,2020-02-01,2,0,0,2
2048,Uruguay,2020-02-01,0,0,0,0
2049,Uzbekistan,2020-02-01,0,0,0,0
2050,Venezuela,2020-02-01,0,0,0,0
2051,Vietnam,2020-02-01,6,0,1,5
2052,West Bank and Gaza,2020-02-01,0,0,0,0
2053,Western Sahara,2020-02-01,0,0,0,0
2054,Yemen,2020-02-01,0,0,0,0
2055,Zambia,2020-02-01,0,0,0,0
2056,Zimbabwe,2020-02-01,0,0,0,0
2057,Afghanistan,2020-02-02,0,0,0,0
2058,Albania,2020-02-02,0,0,0,0
2059,Algeria,2020-02-02,0,0,0,0
2060,Andorra,2020-02-02,0,0,0,0
2061,Angola,2020-02-02,0,0,0,0
2062,Antigua and Barbuda,2020-02-02,0,0,0,0
2063,Argentina,2020-02-02,0,0,0,0
2064,Armenia,2020-02-02,0,0,0,0
2065,Australia,2020-02-02,12,0,2,10
2066,Austria,2020-02-02,0,0,0,0
2067,Azerbaijan,2020-02-02,0,0,0,0
2068,Bahamas,2020-02-02,0,0,0,0
2069,Bahrain,2020-02-02,0,0,0,0
2070,Bangladesh,2020-02-02,0,0,0,0
2071,Barbados,2020-02-02,0,0,0,0
2072,Belarus,2020-02-02,0,0,0,0
2073,Belgium,2020-02-02,0,0,0,0
2074,Belize,2020-02-02,0,0,0,0
2075,Benin,2020-02-02,0,0,0,0
2076,Bhutan,2020-02-02,0,0,0,0
2077,Bolivia,2020-02-02,0,0,0,0
2078,Bosnia and Herzegovina,2020-02-02,0,0,0,0
2079,Botswana,2020-02-02,0,0,0,0
2080,Brazil,2020-02-02,0,0,0,0
2081,Brunei,2020-02-02,0,0,0,0
2082,Bulgaria,2020-02-02,0,0,0,0
2083,Burkina Faso,2020-02-02,0,0,0,0
2084,Burma,2020-02-02,0,0,0,0
2085,Burundi,2020-02-02,0,0,0,0
2086,Cabo Verde,2020-02-02,0,0,0,0
2087,Cambodia,2020-02-02,1,0,0,1
2088,Cameroon,2020-02-02,0,0,0,0
2089,Canada,2020-02-02,4,0,0,4
2090,Central African Republic,2020-02-02,0,0,0,0
2091,Chad,2020-02-02,0,0,0,0
2092,Chile,2020-02-02,0,0,0,0
2093,China,2020-02-02,16630,361,450,15819
2094,Colombia,2020-02-02,0,0,0,0
2095,Comoros,2020-02-02,0,0,0,0
2096,Congo (Brazzaville),2020-02-02,0,0,0,0
2097,Congo (Kinshasa),2020-02-02,0,0,0,0
2098,Costa Rica,2020-02-02,0,0,0,0
2099,Cote d'Ivoire,2020-02-02,0,0,0,0
2100,Croatia,2020-02-02,0,0,0,0
2101,Cuba,2020-02-02,0,0,0,0
2102,Cyprus,2020-02-02,0,0,0,0
2103,Czechia,2020-02-02,0,0,0,0
2104,Denmark,2020-02-02,0,0,0,0
2105,Djibouti,2020-02-02,0,0,0,0
2106,Dominica,2020-02-02,0,0,0,0
2107,Dominican Republic,2020-02-02,0,0,0,0
2108,Ecuador,2020-02-02,0,0,0,0
2109,Egypt,2020-02-02,0,0,0,0
2110,El Salvador,2020-02-02,0,0,0,0
2111,Equatorial Guinea,2020-02-02,0,0,0,0
2112,Eritrea,2020-02-02,0,0,0,0
2113,Estonia,2020-02-02,0,0,0,0
2114,Eswatini,2020-02-02,0,0,0,0
2115,Ethiopia,2020-02-02,0,0,0,0
2116,Fiji,2020-02-02,0,0,0,0
2117,Finland,2020-02-02,1,0,0,1
2118,France,2020-02-02,6,0,0,6
2119,Gabon,2020-02-02,0,0,0,0
2120,Gambia,2020-02-02,0,0,0,0
2121,Georgia,2020-02-02,0,0,0,0
2122,Germany,2020-02-02,10,0,0,10
2123,Ghana,2020-02-02,0,0,0,0
2124,Greece,2020-02-02,0,0,0,0
2125,Greenland,2020-02-02,0,0,0,0
2126,Grenada,2020-02-02,0,0,0,0
2127,Guatemala,2020-02-02,0,0,0,0
2128,Guinea,2020-02-02,0,0,0,0
2129,Guinea-Bissau,2020-02-02,0,0,0,0
2130,Guyana,2020-02-02,0,0,0,0
2131,Haiti,2020-02-02,0,0,0,0
2132,Holy See,2020-02-02,0,0,0,0
2133,Honduras,2020-02-02,0,0,0,0
2134,Hungary,2020-02-02,0,0,0,0
2135,Iceland,2020-02-02,0,0,0,0
2136,India,2020-02-02,2,0,0,2
2137,Indonesia,2020-02-02,0,0,0,0
2138,Iran,2020-02-02,0,0,0,0
2139,Iraq,2020-02-02,0,0,0,0
2140,Ireland,2020-02-02,0,0,0,0
2141,Israel,2020-02-02,0,0,0,0
2142,Italy,2020-02-02,2,0,0,2
2143,Jamaica,2020-02-02,0,0,0,0
2144,Japan,2020-02-02,20,0,1,19
2145,Jordan,2020-02-02,0,0,0,0
2146,Kazakhstan,2020-02-02,0,0,0,0
2147,Kenya,2020-02-02,0,0,0,0
2148,Kosovo,2020-02-02,0,0,0,0
2149,Kuwait,2020-02-02,0,0,0,0
2150,Kyrgyzstan,2020-02-02,0,0,0,0
2151,Laos,2020-02-02,0,0,0,0
2152,Latvia,2020-02-02,0,0,0,0
2153,Lebanon,2020-02-02,0,0,0,0
2154,Lesotho,2020-02-02,0,0,0,0
2155,Liberia,2020-02-02,0,0,0,0
2156,Libya,2020-02-02,0,0,0,0
2157,Liechtenstein,2020-02-02,0,0,0,0
2158,Lithuania,2020-02-02,0,0,0,0
2159,Luxembourg,2020-02-02,0,0,0,0
2160,Madagascar,2020-02-02,0,0,0,0
2161,Malawi,2020-02-02,0,0,0,0
2162,Malaysia,2020-02-02,8,0,0,8
2163,Maldives,2020-02-02,0,0,0,0
2164,Mali,2020-02-02,0,0,0,0
2165,Malta,2020-02-02,0,0,0,0
2166,Mauritania,2020-02-02,0,0,0,0
2167,Mauritius,2020-02-02,0,0,0,0
2168,Mexico,2020-02-02,0,0,0,0
2169,Moldova,2020-02-02,0,0,0,0
2170,Monaco,2020-02-02,0,0,0,0
2171,Mongolia,2020-02-02,0,0,0,0
2172,Montenegro,2020-02-02,0,0,0,0
2173,Morocco,2020-02-02,0,0,0,0
2174,Mozambique,2020-02-02,0,0,0,0
2175,Namibia,2020-02-02,0,0,0,0
2176,Nepal,2020-02-02,1,0,0,1
2177,Netherlands,2020-02-02,0,0,0,0
2178,New Zealand,2020-02-02,0,0,0,0
2179,Nicaragua,2020-02-02,0,0,0,0
2180,Niger,2020-02-02,0,0,0,0
2181,Nigeria,2020-02-02,0,0,0,0
2182,North Macedonia,2020-02-02,0,0,0,0
2183,Norway,2020-02-02,0,0,0,0
2184,Oman,2020-02-02,0,0,0,0
2185,Pakistan,2020-02-02,0,0,0,0
2186,Panama,2020-02-02,0,0,0,0
2187,Papua New Guinea,2020-02-02,0,0,0,0
2188,Paraguay,2020-02-02,0,0,0,0
2189,Peru,2020-02-02,0,0,0,0
2190,Philippines,2020-02-02,2,1,0,1
2191,Poland,2020-02-02,0,0,0,0
2192,Portugal,2020-02-02,0,0,0,0
2193,Qatar,2020-02-02,0,0,0,0
2194,Romania,2020-02-02,0,0,0,0
2195,Russia,2020-02-02,2,0,0,2
2196,Rwanda,2020-02-02,0,0,0,0
2197,Saint Kitts and Nevis,2020-02-02,0,0,0,0
2198,Saint Lucia,2020-02-02,0,0,0,0
2199,Saint Vincent and the Grenadines,2020-02-02,0,0,0,0
2200,San Marino,2020-02-02,0,0,0,0
2201,Sao Tome and Principe,2020-02-02,0,0,0,0
2202,Saudi Arabia,2020-02-02,0,0,0,0
2203,Senegal,2020-02-02,0,0,0,0
2204,Serbia,2020-02-02,0,0,0,0
2205,Seychelles,2020-02-02,0,0,0,0
2206,Sierra Leone,2020-02-02,0,0,0,0
2207,Singapore,2020-02-02,18,0,0,18
2208,Slovakia,2020-02-02,0,0,0,0
2209,Slovenia,2020-02-02,0,0,0,0
2210,Somalia,2020-02-02,0,0,0,0
2211,South Africa,2020-02-02,0,0,0,0
2212,South Korea,2020-02-02,15,0,0,15
2213,South Sudan,2020-02-02,0,0,0,0
2214,Spain,2020-02-02,1,0,0,1
2215,Sri Lanka,2020-02-02,1,0,0,1
2216,Sudan,2020-02-02,0,0,0,0
2217,Suriname,2020-02-02,0,0,0,0
2218,Sweden,2020-02-02,1,0,0,1
2219,Switzerland,2020-02-02,0,0,0,0
2220,Syria,2020-02-02,0,0,0,0
2221,Taiwan*,2020-02-02,10,0,0,10
2222,Tajikistan,2020-02-02,0,0,0,0
2223,Tanzania,2020-02-02,0,0,0,0
2224,Thailand,2020-02-02,19,0,5,14
2225,Timor-Leste,2020-02-02,0,0,0,0
2226,Togo,2020-02-02,0,0,0,0
2227,Trinidad and Tobago,2020-02-02,0,0,0,0
2228,Tunisia,2020-02-02,0,0,0,0
2229,Turkey,2020-02-02,0,0,0,0
2230,US,2020-02-02,8,0,0,8
2231,Uganda,2020-02-02,0,0,0,0
2232,Ukraine,2020-02-02,0,0,0,0
2233,United Arab Emirates,2020-02-02,5,0,0,5
2234,United Kingdom,2020-02-02,2,0,0,2
2235,Uruguay,2020-02-02,0,0,0,0
2236,Uzbekistan,2020-02-02,0,0,0,0
2237,Venezuela,2020-02-02,0,0,0,0
2238,Vietnam,2020-02-02,6,0,1,5
2239,West Bank and Gaza,2020-02-02,0,0,0,0
2240,Western Sahara,2020-02-02,0,0,0,0
2241,Yemen,2020-02-02,0,0,0,0
2242,Zambia,2020-02-02,0,0,0,0
2243,Zimbabwe,2020-02-02,0,0,0,0
2244,Afghanistan,2020-02-03,0,0,0,0
2245,Albania,2020-02-03,0,0,0,0
2246,Algeria,2020-02-03,0,0,0,0
2247,Andorra,2020-02-03,0,0,0,0
2248,Angola,2020-02-03,0,0,0,0
2249,Antigua and Barbuda,2020-02-03,0,0,0,0
2250,Argentina,2020-02-03,0,0,0,0
2251,Armenia,2020-02-03,0,0,0,0
2252,Australia,2020-02-03,12,0,2,10
2253,Austria,2020-02-03,0,0,0,0
2254,Azerbaijan,2020-02-03,0,0,0,0
2255,Bahamas,2020-02-03,0,0,0,0
2256,Bahrain,2020-02-03,0,0,0,0
2257,Bangladesh,2020-02-03,0,0,0,0
2258,Barbados,2020-02-03,0,0,0,0
2259,Belarus,2020-02-03,0,0,0,0
2260,Belgium,2020-02-03,0,0,0,0
2261,Belize,2020-02-03,0,0,0,0
2262,Benin,2020-02-03,0,0,0,0
2263,Bhutan,2020-02-03,0,0,0,0
2264,Bolivia,2020-02-03,0,0,0,0
2265,Bosnia and Herzegovina,2020-02-03,0,0,0,0
2266,Botswana,2020-02-03,0,0,0,0
2267,Brazil,2020-02-03,0,0,0,0
2268,Brunei,2020-02-03,0,0,0,0
2269,Bulgaria,2020-02-03,0,0,0,0
2270,Burkina Faso,2020-02-03,0,0,0,0
2271,Burma,2020-02-03,0,0,0,0
2272,Burundi,2020-02-03,0,0,0,0
2273,Cabo Verde,2020-02-03,0,0,0,0
2274,Cambodia,2020-02-03,1,0,0,1
2275,Cameroon,2020-02-03,0,0,0,0
2276,Canada,2020-02-03,4,0,0,4
2277,Central African Republic,2020-02-03,0,0,0,0
2278,Chad,2020-02-03,0,0,0,0
2279,Chile,2020-02-03,0,0,0,0
2280,China,2020-02-03,19716,425,595,18696
2281,Colombia,2020-02-03,0,0,0,0
2282,Comoros,2020-02-03,0,0,0,0
2283,Congo (Brazzaville),2020-02-03,0,0,0,0
2284,Congo (Kinshasa),2020-02-03,0,0,0,0
2285,Costa Rica,2020-02-03,0,0,0,0
2286,Cote d'Ivoire,2020-02-03,0,0,0,0
2287,Croatia,2020-02-03,0,0,0,0
2288,Cuba,2020-02-03,0,0,0,0
2289,Cyprus,2020-02-03,0,0,0,0
2290,Czechia,2020-02-03,0,0,0,0
2291,Denmark,2020-02-03,0,0,0,0
2292,Djibouti,2020-02-03,0,0,0,0
2293,Dominica,2020-02-03,0,0,0,0
2294,Dominican Republic,2020-02-03,0,0,0,0
2295,Ecuador,2020-02-03,0,0,0,0
2296,Egypt,2020-02-03,0,0,0,0
2297,El Salvador,2020-02-03,0,0,0,0
2298,Equatorial Guinea,2020-02-03,0,0,0,0
2299,Eritrea,2020-02-03,0,0,0,0
2300,Estonia,2020-02-03,0,0,0,0
2301,Eswatini,2020-02-03,0,0,0,0
2302,Ethiopia,2020-02-03,0,0,0,0
2303,Fiji,2020-02-03,0,0,0,0
2304,Finland,2020-02-03,1,0,0,1
2305,France,2020-02-03,6,0,0,6
2306,Gabon,2020-02-03,0,0,0,0
2307,Gambia,2020-02-03,0,0,0,0
2308,Georgia,2020-02-03,0,0,0,0
2309,Germany,2020-02-03,12,0,0,12
2310,Ghana,2020-02-03,0,0,0,0
2311,Greece,2020-02-03,0,0,0,0
2312,Greenland,2020-02-03,0,0,0,0
2313,Grenada,2020-02-03,0,0,0,0
2314,Guatemala,2020-02-03,0,0,0,0
2315,Guinea,2020-02-03,0,0,0,0
2316,Guinea-Bissau,2020-02-03,0,0,0,0
2317,Guyana,2020-02-03,0,0,0,0
2318,Haiti,2020-02-03,0,0,0,0
2319,Holy See,2020-02-03,0,0,0,0
2320,Honduras,2020-02-03,0,0,0,0
2321,Hungary,2020-02-03,0,0,0,0
2322,Iceland,2020-02-03,0,0,0,0
2323,India,2020-02-03,3,0,0,3
2324,Indonesia,2020-02-03,0,0,0,0
2325,Iran,2020-02-03,0,0,0,0
2326,Iraq,2020-02-03,0,0,0,0
2327,Ireland,2020-02-03,0,0,0,0
2328,Israel,2020-02-03,0,0,0,0
2329,Italy,2020-02-03,2,0,0,2
2330,Jamaica,2020-02-03,0,0,0,0
2331,Japan,2020-02-03,20,0,1,19
2332,Jordan,2020-02-03,0,0,0,0
2333,Kazakhstan,2020-02-03,0,0,0,0
2334,Kenya,2020-02-03,0,0,0,0
2335,Kosovo,2020-02-03,0,0,0,0
2336,Kuwait,2020-02-03,0,0,0,0
2337,Kyrgyzstan,2020-02-03,0,0,0,0
2338,Laos,2020-02-03,0,0,0,0
2339,Latvia,2020-02-03,0,0,0,0
2340,Lebanon,2020-02-03,0,0,0,0
2341,Lesotho,2020-02-03,0,0,0,0
2342,Liberia,2020-02-03,0,0,0,0
2343,Libya,2020-02-03,0,0,0,0
2344,Liechtenstein,2020-02-03,0,0,0,0
2345,Lithuania,2020-02-03,0,0,0,0
2346,Luxembourg,2020-02-03,0,0,0,0
2347,Madagascar,2020-02-03,0,0,0,0
2348,Malawi,2020-02-03,0,0,0,0
2349,Malaysia,2020-02-03,8,0,0,8
2350,Maldives,2020-02-03,0,0,0,0
2351,Mali,2020-02-03,0,0,0,0
2352,Malta,2020-02-03,0,0,0,0
2353,Mauritania,2020-02-03,0,0,0,0
2354,Mauritius,2020-02-03,0,0,0,0
2355,Mexico,2020-02-03,0,0,0,0
2356,Moldova,2020-02-03,0,0,0,0
2357,Monaco,2020-02-03,0,0,0,0
2358,Mongolia,2020-02-03,0,0,0,0
2359,Montenegro,2020-02-03,0,0,0,0
2360,Morocco,2020-02-03,0,0,0,0
2361,Mozambique,2020-02-03,0,0,0,0
2362,Namibia,2020-02-03,0,0,0,0
2363,Nepal,2020-02-03,1,0,0,1
2364,Netherlands,2020-02-03,0,0,0,0
2365,New Zealand,2020-02-03,0,0,0,0
2366,Nicaragua,2020-02-03,0,0,0,0
2367,Niger,2020-02-03,0,0,0,0
2368,Nigeria,2020-02-03,0,0,0,0
2369,North Macedonia,2020-02-03,0,0,0,0
2370,Norway,2020-02-03,0,0,0,0
2371,Oman,2020-02-03,0,0,0,0
2372,Pakistan,2020-02-03,0,0,0,0
2373,Panama,2020-02-03,0,0,0,0
2374,Papua New Guinea,2020-02-03,0,0,0,0
2375,Paraguay,2020-02-03,0,0,0,0
2376,Peru,2020-02-03,0,0,0,0
2377,Philippines,2020-02-03,2,1,0,1
2378,Poland,2020-02-03,0,0,0,0
2379,Portugal,2020-02-03,0,0,0,0
2380,Qatar,2020-02-03,0,0,0,0
2381,Romania,2020-02-03,0,0,0,0
2382,Russia,2020-02-03,2,0,0,2
2383,Rwanda,2020-02-03,0,0,0,0
